port,portLabel,coordinates,lon,lat,country,countryLabel
http://www.wikidata.org/entity/Q16352698,Harbour of Himara,Point(19.741666666 40.1),19.741666666,40.1,http://www.wikidata.org/entity/Q222,Albania
http://www.wikidata.org/entity/Q3303198,Port of Durrës,Point(19.45417 41.30833),19.45417,41.30833,http://www.wikidata.org/entity/Q222,Albania
http://www.wikidata.org/entity/Q7231260,Port of Sarandë,Point(20.00305556 39.87083333),20.00305556,39.87083333,http://www.wikidata.org/entity/Q222,Albania
http://www.wikidata.org/entity/Q2532208,Port of Shëngjin,Point(19.59305556 41.80555556),19.59305556,41.80555556,http://www.wikidata.org/entity/Q222,Albania
http://www.wikidata.org/entity/Q7231302,Port of Vlores,Point(19.48333 40.45),19.48333,40.45,http://www.wikidata.org/entity/Q222,Albania
http://www.wikidata.org/entity/Q111387382,Arzew El Djedid,Point(-0.25 35.816666666),-0.25,35.816666666,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q111387379,Collo,Point(6.583333333 37.0),6.583333333,37.0,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q54874731,El Hamdania Port,Point(2.259166666 36.620833333),2.259166666,36.620833333,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q111387285,Jijel,Point(5.783333333 36.833333333),5.783333333,36.833333333,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q111387383,Mers El Kebir,Point(-0.7 35.733333333),-0.7,35.733333333,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q111386640,Port Methanier,Point(6.95 36.883333333),6.95,36.883333333,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q23846119,Port of Algiers,Point(3.066666666 36.766666666),3.066666666,36.766666666,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q111387376,Port of Annaba,Point(7.766666666 36.916666666),7.766666666,36.916666666,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q111387381,Port of Arzew,Point(-0.3 35.85),-0.3,35.85,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q16670726,Port of Bejaia,Point(5.085555555 36.751111111),5.085555555,36.751111111,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q111387290,Port of Béni Saf,Point(-1.383333333 35.3),-1.383333333,35.3,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q28716114,Port of Dellys,Point(3.9169117 36.9152614),3.9169117,36.9152614,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q25389341,Port of Djen Djen,Point(5.888055555 36.818055555),5.888055555,36.818055555,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q23846116,Port of Ghazaouet,Point(-1.866666666 35.1),-1.866666666,35.1,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q125123662,Port of Marsa Ben M'Hidi,Point(-2.197266 35.086861),-2.197266,35.086861,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q111387380,Port of Mostaganem,Point(0.083333333 35.933333333),0.083333333,35.933333333,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q7231303,Port of Oran,Point(-0.65 35.7167),-0.65,35.7167,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q23846114,Port of Skikda,Point(6.916666666 36.883333333),6.916666666,36.883333333,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q111387378,Tenes,Point(1.316666666 36.533333333),1.316666666,36.533333333,http://www.wikidata.org/entity/Q262,Algeria
http://www.wikidata.org/entity/Q111386621,Dalia Terminal,Point(11.766666666 -7.683333333),11.766666666,-7.683333333,http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q111386550,Estrela Oil Field,Point(12.4 -6.45),12.4,-6.45,http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q111386597,Fútila Oil Terminal,Point(12.183333333 -5.45),12.183333333,-5.45,http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q111386608,Girassol Terminal,Point(11.683333333 -7.65),11.683333333,-7.65,http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q111386622,Greater Plutonio Terminal,Point(12.1 -7.833333333),12.1,-7.833333333,http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q111386619,Kizomba A Terminal,Point(11.05 -6.316666666),11.05,-6.316666666,http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q111386618,Kizomba B Terminal,Point(11.15 -6.35),11.15,-6.35,http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q111386620,Kizomba C Terminal,Point(11.283333333 -6.316666666),11.283333333,-6.316666666,http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q111386598,Kuito Oil Field,Point(11.5 -5.466666666),11.5,-5.466666666,http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q111387557,Malongo Oil Terminal,Point(12.083333333 -5.433333333),12.083333333,-5.433333333,http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q111387564,Palanca Terminal,Point(12.4 -6.95),12.4,-6.95,http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q111387549,Port of Ambriz,Point(13.1 -7.833333333),13.1,-7.833333333,http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q65171184,Port of Cabinda,Point(12.193 -5.550194444),12.193,-5.550194444,http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q106097210,Port of Cuanza Sul,Point(13.73525 -10.748944444),13.73525,-10.748944444,http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q59537856,Port of Lobito,Point(13.5475 -12.345),13.5475,-12.345,http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q21420616,Port of Luanda,Point(13.242194444 -8.801861111),13.242194444,-8.801861111,http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q21411123,Port of Namibe,Point(12.133083333 -15.19475),12.133083333,-15.19475,http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q65173734,Port of Soyo,Point(12.329833333 -6.115472222),12.329833333,-6.115472222,http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q111386730,Sumbe,Point(13.833333333 -11.2),13.833333333,-11.2,http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q111386525,Takula Terminal,Point(11.783333333 -5.216666666),11.783333333,-5.216666666,http://www.wikidata.org/entity/Q916,Angola
http://www.wikidata.org/entity/Q36262,Saint John's,Point(-61.844722222 17.121111111),-61.844722222,17.121111111,http://www.wikidata.org/entity/Q781,Antigua and Barbuda
http://www.wikidata.org/entity/Q111386683,St Johns,Point(-61.85 17.116666666),-61.85,17.116666666,http://www.wikidata.org/entity/Q781,Antigua and Barbuda
http://www.wikidata.org/entity/Q124128789,Q124128789,Point(-62.280038358 -38.790490446),-62.280038358,-38.790490446,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q6092258,Q6092258,Point(-58.222444444 -32.487555555),-58.222444444,-32.487555555,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q6092261,Q6092261,Point(-58.001944444 -31.403055555),-58.001944444,-31.403055555,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111387453,Campana,Point(-58.966666666 -34.15),-58.966666666,-34.15,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111386752,Comodoro Rivadavia,Point(-67.466666666 -45.866666666),-67.466666666,-45.866666666,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111386483,Concepcion del Uruguay,Point(-58.233333333 -32.483333333),-58.233333333,-32.483333333,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111387457,Concordia,Point(-58.033333333 -31.4),-58.033333333,-31.4,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111387446,Diamante,Point(-60.65 -32.066666666),-60.65,-32.066666666,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q21573712,Dock Sud Port,Point(-58.334204421 -34.65299145),-58.334204421,-34.65299145,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111387438,Mar del Plata,Point(-57.533333333 -38.033333333),-57.533333333,-38.033333333,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111386811,Port of Bahia Blanca,Point(-62.266666666 -38.783333333),-62.266666666,-38.783333333,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q7231100,Port of Buenos Aires,Point(-58.371389 -34.599167),-58.371389,-34.599167,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q9064565,Port of La Plata,Point(-57.866666666 -34.85),-57.866666666,-34.85,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111386816,Port of Puerto Madryn,Point(-65.033333333 -42.766666666),-65.033333333,-42.766666666,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q5307927,Port of Rosario,Point(-60.61833333 -32.97055556),-60.61833333,-32.97055556,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q5390809,Port of San Nicolas,Point(-60.17083333 -33.355),-60.17083333,-33.355,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111386810,Puerto Belgrano,Point(-62.1 -38.883333333),-62.1,-38.883333333,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111386754,Puerto Deseado,Point(-65.9 -47.75),-65.9,-47.75,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111386817,Puerto Gallegos,Point(-68.966666666 -51.616666666),-68.966666666,-51.616666666,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111386814,Puerto Galvan,Point(-62.3 -38.783333333),-62.3,-38.783333333,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111386482,Puerto Ibicuy,Point(-59.1784 -33.75644),-59.1784,-33.75644,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111386812,Puerto Ingeniero White,Point(-62.266666666 -38.8),-62.266666666,-38.8,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q781553,Puerto Madero,Point(-58.364722222 -34.611944444),-58.364722222,-34.611944444,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q6092150,"Puerto Nuevo, Buenos Aires",Point(-58.368611111 -34.576388888),-58.368611111,-34.576388888,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111386486,Puerto Rosales,Point(-62.066666666 -38.933333333),-62.066666666,-38.933333333,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q21828776,Puerto San Fernando,Point(-58.55 -34.433333333),-58.55,-34.433333333,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111386818,Puerto San Julian,Point(-67.7 -49.316666666),-67.7,-49.316666666,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111387447,Puerto San Martin,Point(-60.733333333 -32.716666666),-60.733333333,-32.716666666,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111386484,Quequen,Point(-58.7 -38.583333333),-58.7,-38.583333333,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111387450,Ramallo,Point(-60.016666666 -33.483333333),-60.016666666,-33.483333333,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111386815,San Blas,Point(-62.233333333 -40.566666666),-62.233333333,-40.566666666,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111386516,San Lorenzo,Point(-60.733333333 -32.75),-60.733333333,-32.75,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111386558,San Sebastian Bay,Point(-68.5 -53.166666666),-68.5,-53.166666666,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111386500,Santa Fe,Point(-60.7 -31.65),-60.7,-31.65,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111386819,Ushuaia,Point(-68.3 -54.816666666),-68.3,-54.816666666,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111386559,Villa Constitucion,Point(-60.333333333 -33.3),-60.333333333,-33.3,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q111387452,Zarate,Point(-59.033333333 -34.083333333),-59.033333333,-34.083333333,http://www.wikidata.org/entity/Q414,Argentina
http://www.wikidata.org/entity/Q21972949,Port of Oranjestad,Point(-70.05 12.516666666),-70.05,12.516666666,http://www.wikidata.org/entity/Q21203,Aruba
http://www.wikidata.org/entity/Q4883115,Bell Bay,Point(146.866666666 -41.116666666),146.866666666,-41.116666666,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q111386778,Cairns,Point(145.783333333 -16.916666666),145.783333333,-16.916666666,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q111386672,Cape Flattery Harbor,Point(145.35 -14.95),145.35,-14.95,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q5034891,Cape Lambert,Point(117.18055556 -20.59277778),117.18055556,-20.59277778,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q21971711,Devonport Port,Point(146.36627 -41.17999),146.36627,-41.17999,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q111387497,Flying Fish Cove,Point(105.7 -10.416666666),105.7,-10.416666666,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q5501488,Fremantle Harbour,Point(115.74543 -32.045956),115.74543,-32.045956,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q111386783,Hay Point,Point(149.2931 -21.2765),149.2931,-21.2765,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q21971719,Kangaroo Island Port,Point(137.94189 -35.71702),137.94189,-35.71702,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q111386779,Lucinda,Point(146.386 -18.5207),146.386,-18.5207,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q21971718,Lucky Bay Port,Point(137.03968 -33.70644),137.03968,-33.70644,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q111386780,Mackay,Point(149.2264 -21.1059),149.2264,-21.1059,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q111386781,Mourilyan Harbour,Point(146.133333333 -17.6),146.133333333,-17.6,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q111386782,Port Alma,Point(150.85 -23.583333333),150.85,-23.583333333,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7230511,Port Bonython,Point(137.76667 -33.01667),137.76667,-33.01667,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7230511,Port Bonython,Point(137.76388889 -32.99166667),137.76388889,-32.99166667,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7230513,Port Botany,Point(151.215 -33.97),151.215,-33.97,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q22330172,Port Darwin,Point(130.848333333 -12.470833333),130.848333333,-12.470833333,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q21893046,Port Douglas,Point(135.333333333 -34.55),135.333333333,-34.55,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q14159543,Port Giles,Point(137.767 -35.0333),137.767,-35.0333,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q21891492,Port Grey,Point(114.6 -28.783333333),114.6,-28.783333333,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q14934980,Port Kembla,Point(150.895 -34.465),150.895,-34.465,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q21973393,Port Limit,Point(133.569444444 -32.230833333),133.569444444,-32.230833333,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q21883687,Port Turton,Point(137.383333333 -34.95),137.383333333,-34.95,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q15267654,Port Walcott,Point(117.19988 -20.65336),117.19988,-20.65336,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7231075,Port of Albany,Point(117.90083333 -35.03666667),117.90083333,-35.03666667,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q1064859,Port of Brisbane,Point(153.1678 -27.3832),153.1678,-27.3832,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q105221547,Port of Bunbury,Point(115.660980757 -33.321010917),115.660980757,-33.321010917,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7231098,Port of Bundaberg,Point(152.382 -24.7702),152.382,-24.7702,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7231134,Port of Eden,Point(149.9 -37.0667),149.9,-37.0667,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q124459260,Port of Esperance,Point(121.901435946 -33.872263587),121.901435946,-33.872263587,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7231145,Port of Geelong,Point(144.38333333 -38.11666667),144.38333333,-38.11666667,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7231148,Port of Gladstone,Point(151.24252222 -23.82019444),151.24252222,-23.82019444,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q21018612,Port of Hobart,Point(147.36667 -42.88333),147.36667,-42.88333,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7231191,Port of Maryborough,Point(152.767 -25.5333),152.767,-25.5333,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q2038062,Port of Melbourne,Point(144.93181 -37.84183),144.93181,-37.84183,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q2038062,Port of Melbourne,Point(144.9134231 -37.81331),144.9134231,-37.81331,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q33129353,Port of Mildura,Point(142.16679 -34.18316),142.16679,-34.18316,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q14935899,Port of Port Hedland,Point(118.575 -20.31666667),118.575,-20.31666667,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q21960285,Port of Saint Lawrence,Point(149.600833333 -22.277777777),149.600833333,-22.277777777,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q7231285,Port of Townsville,Point(146.83661389 -19.24909722),146.83661389,-19.24909722,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q21971715,Queenscliff Harbour Port,Point(144.66833 -38.2642),144.66833,-38.2642,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q21971714,Rottnest Island Port,Point(115.54232 -31.99565),115.54232,-31.99565,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q21971713,Sorrento Pier Port,Point(144.74439 -38.33674),144.74439,-38.33674,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q111386777,Thursday Island,Point(142.216666666 -10.583333333),142.216666666,-10.583333333,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q21971712,Wallaroo Port,Point(137.62208 -33.92862),137.62208,-33.92862,http://www.wikidata.org/entity/Q408,Australia
http://www.wikidata.org/entity/Q106215603,Traismauer port,Point(15.758967 48.370765),15.758967,48.370765,http://www.wikidata.org/entity/Q40,Austria
http://www.wikidata.org/entity/Q55807473,Winterhafen,Point(14.31 48.32013),14.31,48.32013,http://www.wikidata.org/entity/Q40,Austria
http://www.wikidata.org/entity/Q130724384,Wocherhafen,Point(9.7013 47.506427777),9.7013,47.506427777,http://www.wikidata.org/entity/Q40,Austria
http://www.wikidata.org/entity/Q4075924,Port of Baku,Point(49.5256 40.2343),49.5256,40.2343,http://www.wikidata.org/entity/Q227,Azerbaijan
http://www.wikidata.org/entity/Q20917171,Q20917171,Point(50.6 26.216666666),50.6,26.216666666,http://www.wikidata.org/entity/Q398,Bahrain
http://www.wikidata.org/entity/Q20926125,Q20926125,Point(50.5725 26.236111111),50.5725,26.236111111,http://www.wikidata.org/entity/Q398,Bahrain
http://www.wikidata.org/entity/Q111386719,Khalifa bin Salman,Point(50.71427178 26.189910611),50.71427178,26.189910611,http://www.wikidata.org/entity/Q398,Bahrain
http://www.wikidata.org/entity/Q4285320,Mina Salman,Point(50.607 26.201),50.607,26.201,http://www.wikidata.org/entity/Q398,Bahrain
http://www.wikidata.org/entity/Q111386892,Sitrah,Point(50.666666666 26.166666666),50.666666666,26.166666666,http://www.wikidata.org/entity/Q398,Bahrain
http://www.wikidata.org/entity/Q130678144,Bhomra Land Port,Point(88.950594 22.668202),88.950594,22.668202,http://www.wikidata.org/entity/Q902,Bangladesh
http://www.wikidata.org/entity/Q130678144,Bhomra Land Port,Point(88.9588706 22.6678539),88.9588706,22.6678539,http://www.wikidata.org/entity/Q902,Bangladesh
http://www.wikidata.org/entity/Q111387184,Chittagong,Point(91.816666666 22.316666666),91.816666666,22.316666666,http://www.wikidata.org/entity/Q902,Bangladesh
http://www.wikidata.org/entity/Q21745741,Mongla (Bangladesh),Point(89.591944444 22.490277777),89.591944444,22.490277777,http://www.wikidata.org/entity/Q902,Bangladesh
http://www.wikidata.org/entity/Q7397575,Port of Dhaka,Point(90.4111 23.7048),90.4111,23.7048,http://www.wikidata.org/entity/Q902,Bangladesh
http://www.wikidata.org/entity/Q1025642,Port of Mongla,Point(89.583333333 22.483333333),89.583333333,22.483333333,http://www.wikidata.org/entity/Q902,Bangladesh
http://www.wikidata.org/entity/Q18987918,Port of Payra,Point(90.2792 21.989),90.2792,21.989,http://www.wikidata.org/entity/Q902,Bangladesh
http://www.wikidata.org/entity/Q31726041,Teknaf land port,Point(92.279527777 20.905388888),92.279527777,20.905388888,http://www.wikidata.org/entity/Q902,Bangladesh
http://www.wikidata.org/entity/Q7231089,Port of Bridgetown,Point(-59.632 13.106),-59.632,13.106,http://www.wikidata.org/entity/Q244,Barbados
http://www.wikidata.org/entity/Q662529,Port of Antwerp,Point(4.33667 51.27),4.33667,51.27,http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q657718,Port of Ghent,Point(3.74 51.10583),3.74,51.10583,http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q16510453,Port of Nieuwpoort,Point(2.75 51.1167),2.75,51.1167,http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q1567884,Port of Ostend,Point(2.92972 51.23222),2.92972,51.23222,http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q1477819,Port of Zeebrugge,Point(3.20578 51.33447),3.20578,51.33447,http://www.wikidata.org/entity/Q31,Belgium
http://www.wikidata.org/entity/Q111387584,Belize City,Point(-88.183333333 17.5),-88.183333333,17.5,http://www.wikidata.org/entity/Q242,Belize
http://www.wikidata.org/entity/Q15919222,Port of Belize,Point(-88.18361111 17.48472222),-88.18361111,17.48472222,http://www.wikidata.org/entity/Q242,Belize
http://www.wikidata.org/entity/Q15919222,Port of Belize,Point(-88.188611111 17.498611111),-88.188611111,17.498611111,http://www.wikidata.org/entity/Q242,Belize
http://www.wikidata.org/entity/Q63249558,Port of Cotonou,Point(2.425734 6.396734),2.425734,6.396734,http://www.wikidata.org/entity/Q962,Benin
http://www.wikidata.org/entity/Q105762403,Port of Neum,Point(17.6 42.916666666),17.6,42.916666666,http://www.wikidata.org/entity/Q225,Bosnia and Herzegovina
http://www.wikidata.org/entity/Q10351909,Q10351909,Point(-40.0645278 -19.8361033),-40.0645278,-19.8361033,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q10351933,Q10351933,Point(-52.333333 -31.782222),-52.333333,-31.782222,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q10380622,Q10380622,Point(-36.91861111 -10.84472222),-36.91861111,-10.84472222,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q104832560,Q104832560,Point(-38.4914579 -12.7855644),-38.4914579,-12.7855644,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q105886381,Q105886381,Point(-38.6249532 -12.7458693),-38.6249532,-12.7458693,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q20827449,Q20827449,Point(-48.7514793 -1.5416426),-48.7514793,-1.5416426,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q51881850,Q51881850,Point(-46.36851 -23.87536),-46.36851,-23.87536,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q10351905,Angra dos Reis Port,Point(-44.31653889 -23.01169722),-44.31653889,-23.01169722,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q103798972,Balsa,Point(-60.087386111 -3.139025),-60.087386111,-3.139025,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q111387207,Cameta,Point(-49.5 -2.25),-49.5,-2.25,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q111387211,Camocim,Point(-40.838333333 -2.9),-40.838333333,-2.9,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q111387668,DTSE / GEGUA Oil Terminal,Point(-43.15 -22.816666666),-43.15,-22.816666666,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q51882030,Doca do Ver-o-Peso,Point(-48.503477254 -1.453308023),-48.503477254,-1.453308023,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q5374435,Empresa Brasileira de Terminais Portuários,Point(-46.317 -23.922),-46.317,-23.922,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q111387656,Gebig,Point(-44.216666666 -23.05),-44.216666666,-23.05,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q111386556,Guamare Oil Terminal,Point(-36.283333333 -4.866666666),-36.283333333,-4.866666666,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q111387208,Itacoatiara,Point(-58.45 -3.15),-58.45,-3.15,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q111387439,Laguna,Point(-48.783333333 -28.5),-48.783333333,-28.5,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q111387214,Macae,Point(-41.766666666 -22.366666666),-41.766666666,-22.366666666,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q111387213,Madre de Deus,Point(-38.616666666 -12.75),-38.616666666,-12.75,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q111387209,Manaus,Point(-60.016666666 -3.133333333),-60.016666666,-3.133333333,http://www.wikidata.org/entity/Q155,Brazil
http://www.wikidata.org/entity/Q111386497,Niteroi,Point(-43.116666666 -22.883333333),-43.116666666,-22.883333333,http://www.wikidata.org/entity/Q155,Brazil
